AGE,HG_NM,POLY_NM,RESULT_VOTE_MOD,BILL_ID,BILL_NAME,VOTE_DATE,BILL_URL
22,추미애,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,문대림,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박민규,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박수현,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,전현희,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이춘석,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김한규,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김상욱,무소속,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,장동혁,국민의힘,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김준혁,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,염태영,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김현정,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,윤종오,진보당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,차지호,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,차규근,조국혁신당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정진욱,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,권향엽,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김종양,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,양문석,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,인요한,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이정헌,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,안도걸,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김영환,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,천하람,개혁신당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,조지연,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김성회,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,조계원,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,강승규,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,백선희,조국혁신당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,임종득,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,손명수,더불어민주당,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,권영진,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이해식,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정동만,국민의힘,기권,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,윤건영,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,최형두,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,구자근,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김용민,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이강일,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박홍배,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,강명구,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,소병훈,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박선원,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,서명옥,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정연욱,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김영진,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,강준현,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김남희,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김태년,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박성민,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,어기구,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,임오경,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,서일준,국민의힘,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,한기호,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,장경태,더불어민주당,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김윤,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김건,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정준호,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김위상,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이수진,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이성윤,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김민전,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,한민수,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,안태준,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김동아,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이주영,개혁신당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,임미애,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박은정,조국혁신당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정청래,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,조정식,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김교흥,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정을호,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,최보윤,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,유영하,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,주진우,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,최기상,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김은혜,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,권영세,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정성국,국민의힘,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김기표,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,서지영,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,강대식,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박수영,국민의힘,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,주호영,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정희용,국민의힘,기권,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,강득구,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김예지,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박덕흠,국민의힘,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,진성준,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,권성동,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,윤후덕,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이상식,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,박성훈,국민의힘,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,김태선,더불어민주당,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,한지아,국민의힘,불참,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,허종식,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,정동영,더불어민주당,찬성,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,강민국,국민의힘,기권,PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5,특허법 일부개정법률안,20250501 212650,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_A2B4Z1A2Y1Y8X1F7F5E2F0D7D4B7K5
22,이언주,더불어민주당,찬성,PRC_R2I4I0G8F2F0E1F7M0N0L5K0K5J8J1,수상에서의 수색·구조 등에 관한 법률 일부개정법률안,20241128 162009,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2I4I0G8F2F0E1F7M0N0L5K0K5J8J1
22,전진숙,더불어민주당,찬성,PRC_R2I4I0G8F2F0E1F7M0N0L5K0K5J8J1,수상에서의 수색·구조 등에 관한 법률 일부개정법률안,20241128 162009,http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_R2I4I0G8F2F0E1F7M0N0L5K0K5J8J1
