url,bill_title
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E1C6R0S7U2G6C1C1P0N4H2I3U6S7Q4,[2001173] 2016년도 공공자금관리기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E1L6F0H6M1P4L1H7S5O4Y3S0Q2A6S6,[2000244] 대한민국 정부와 투르크메니스탄 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E1P6S0C7L2S6C1C1G0D6B4O1P8P6K4,[2001178] 2016년도 소상공인시장진흥기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E1P8C1K2U2T8X1B1O1T3P0L1C3V8G9,[2017842] 대한민국과 키르기즈공화국 간의 형사 사법공조 조약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2I0R0G5R1O4A1U8X1O6P5Y0M8R5J6,[2024989] 자전거 이용 활성화에 관한 법률 일부개정법률안(대안)(행정안전위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E1T6X1Z2M2B8P1N4W1L3W5E3D3S5M2,[2004739] 헌법개정 특별위원회 구성결의안(국회운영위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E1X6U0F7M1K4B1X6L3D0U0Z3N2L5M0,[2000877] 대한민국과 세르비아공화국 간의 소득에 대한 조세의 이중과세 방지를 위한 협약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_E2X0E0A4O2Z7J0Q9T0Z7A5T5C4S1A2,[2024868] 2020년도에 발행하는 위기극복과고용을위한기간산업안정기금채권 원리금상환에 대한 국가보증동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1D6F0I6O1X4B1D7E5U7M3L9I3I2G2,[2000246] 대한민국 정부와 미합중국 정부 간의 국제 납세의무 준수 촉진을 위한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1E9I0D8O2Y0K1W4R2F1L4A3T8X7B0,[2022032] 대한민국과 아랍에미리트연합국 간의 소득에 대한 조세의 이중과세 방지와 탈세 및 조세회피의 예방을 위한 협약 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1E8N0W4Z0K6I1O0V3Y7K4N2N6Q0B3,[2012945] 2018년도 고용보험기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1N7T0U9G2B6R1O5Z3J1J0R5O9U9R7,[2009601] 식량원조협약 가입동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1N6W0X7X1R4A1Y6B1K2Y2Q0F8V8U3,[2000870] 대한민국 정부와 칠레공화국 정부 간의 사회보장에 관한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1F6L0I7T1S4W1A6Q1Q9T5B5W0R3K6,[2000875] 대한민국 정부와 건지 정부 간의 조세정보 교환을 위한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1P8J0U5G3C1D1J8D2G3J5J3L3B3X0,[2013874] 2017회계연도 한국교육방송공사 결산 승인안(방송통신위원회)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1S6C0Z9H1S9T1R4O5G6F1U1V0V5V5,[2002319] 국군부대의 아랍에미리트(UAE)군 교육훈련 지원 등에 관한 파견연장 동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1X8V0U6I1W2X1L5X4P2Y5T8A4Y1H8,[2013912] 대한민국과 페루공화국 간의 사회보장에 관한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1X8K0N4O0R6P1A0O3K8K2U6W4N6C5,[2012946] 2018년도 근로복지진흥기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1V6O0L9N0P2M2B0M0W3C0Q6J3W7T2,[2002051] 2017년도 예산안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F1U8P0B6O1L5R1W2B1L9X1O3X8F7P3,[2013859] 2017회계연도 예비비지출 승인의 건(정부)입법예고중
