BILL_NAME,RESULT_VOTE_MOD,members,parties,genders,districts
2023회계연도 예비비지출 승인의 건,불참,"{'전진숙': 1, '김준혁': 1, '김선민': 1, '채현일': 1, '김우영': 1, '권영진': 1, '배현진': 1, '황희': 1}","{'더불어민주당': 5, '조국혁신당': 1, '국민의힘': 2}","{'여': 3, '남': 5}","{'광주 북구을': 1, '경기 수원시정': 1, '비례대표': 1, '서울 영등포구갑': 1, '서울 은평구을': 1, '대구 달서구병': 1, '서울 송파구을': 1, '서울 양천구갑': 1}"
2023회계연도 예비비지출 승인의 건,찬성,"{'이언주': 1, '안상훈': 1, '박정현': 1, '박민규': 1, '박수현': 1, '전현희': 1, '서미화': 1, '이춘석': 1, '안철수': 1, '이인선': 1, '김한규': 1, '김상욱': 1, '장동혁': 1, '곽규택': 1, '조국': 1, '윤종오': 1, '차지호': 1, '차규근': 1, '이병진': 1, '권향엽': 1, '김종양': 1, '양문석': 1, '인요한': 1, '이정헌': 1, '위성락': 1, '이성권': 1, '박준태': 1, '백승아': 1, '유용원': 1, '이해민': 1, '안도걸': 1, '우재준': 1, '서왕진': 1, '천하람': 1, '조지연': 1, '김성회': 1, '김용만': 1, '김대식': 1, '허성무': 1, '조계원': 1, '이용우': 1, '문금주': 1, '강승규': 1, '임종득': 1, '김남근': 1, '김선교': 1, '이해식': 1, '유상범': 1, '정동만': 1, '윤건영': 1, '최형두': 1, '김용민': 1, '이강일': 1, '박홍배': 1, '양부남': 1, '강명구': 1, '박수민': 1, '김소희': 1, '윤호중': 1, '김미애': 1, '소병훈': 1, '서명옥': 1, '최은석': 1, '이건태': 1, '정연욱': 1, '김영진': 1, '조정훈': 1, '강준현': 1, '김남희': 1, '김태년': 1, '박성민': 1, '어기구': 1, '임오경': 1, '임이자': 1, '김병주': 1, '엄태영': 1, '한병도': 1, '한기호': 1, '박상혁': 1, '장경태': 1}","{'더불어민주당': 42, '국민의힘': 32, '조국혁신당': 4, '진보당': 1, '개혁신당': 1}","{'여': 15, '남': 65}","{'경기 용인시정': 1, '비례대표': 14, '대전 대덕구': 1, '서울 관악구갑': 1, '충남 공주시부여군청양군': 1, '서울 중구성동구갑': 1, '전북 익산시갑': 1, '경기 성남시분당구갑': 1, '대구 수성구을': 1, '제주 제주시을': 1, '울산 남구갑': 1, '충남 보령시서천군': 1, '부산 서구동구': 1, '울산 북구': 1, '경기 오산시': 1, '경기 평택시을': 1, '전남 순천시광양시곡성군구례군을': 1, '경남 창원시의창구': 1, '경기 안산시갑': 1, '서울 광진구갑': 1, '부산 사하구갑': 1, '광주 동구남구을': 1, '대구 북구갑': 1, '경북 경산시': 1, '경기 고양시갑': 1, '경기 하남시을': 1, '부산 사상구': 1, '경남 창원시성산구': 1, '전남 여수시을': 1, '인천 서구을': 1, '전남 고흥군보성군장흥군강진군': 1, '충남 홍성군예산군': 1, '경북 영주시영양군봉화군': 1, '서울 성북구을': 1, '경기 여주시양평군': 1, '서울 강동구을': 1, '강원 홍천군횡성군영월군평창군': 1, '부산 기장군': 1, '서울 구로구을': 1, '경남 창원시마산합포구': 1, '경기 남양주시병': 1, '충북 청주시상당구': 1, '광주 서구을': 1, '경북 구미시을': 1, '서울 강남구을': 1, '경기 구리시': 1, '부산 해운대구을': 1, '경기 광주시갑': 1, '서울 강남구갑': 1, '대구 동구군위군갑': 1, '경기 부천시병': 1, '부산 수영구': 1, '경기 수원시병': 1, '서울 마포구갑': 1, '세종특별자치시을': 1, '경기 광명시을': 1, '경기 성남시수정구': 1, '울산 중구': 1, '충남 당진시': 1, '경기 광명시갑': 1, '경북 상주시문경시 ': 1, '경기 남양주시을': 1, '충북 제천시단양군': 1, '전북 익산시을 ': 1, '강원 춘천시철원군화천군양구군을': 1, '경기 김포시을': 1, '서울 동대문구을': 1}"
2023회계연도 한국교육방송공사 결산 승인안,기권,"{'이종욱': 1, '박성훈': 1, '문진석': 1, '조지연': 1}","{'국민의힘': 3, '더불어민주당': 1}","{'남': 3, '여': 1}","{'경남 창원시진해구': 1, '부산 북구을': 1, '충남 천안시갑': 1, '경북 경산시': 1}"
2023회계연도 한국교육방송공사 결산 승인안,불참,"{'맹성규': 1, '나경원': 1, '정성호': 1, '김교흥': 1, '최보윤': 1, '주호영': 1, '진성준': 1, '권성동': 1, '곽상언': 1, '허종식': 1, '박정하': 1, '윤상현': 1, '이학영': 1, '김승수': 1, '박형수': 1, '김윤덕': 1, '권칠승': 1, '윤한홍': 1, '송석준': 1, '김성원': 1, '정일영': 1, '용혜인': 1, '추경호': 1, '이만희': 1, '이언주': 1, '전진숙': 1, '안철수': 1, '차지호': 1, '이성권': 1, '천하람': 1, '김대식': 1}","{'더불어민주당': 13, '국민의힘': 16, '기본소득당': 1, '개혁신당': 1}","{'남': 26, '여': 5}","{'인천 남동구갑': 1, '서울 동작구을': 1, '경기 동두천시양주시연천군갑': 1, '인천 서구갑': 1, '비례대표': 3, '대구 수성구갑': 1, '서울 강서구을': 1, '강원 강릉시': 1, '서울 종로구': 1, '인천 동구미추홀구갑': 1, '강원 원주시갑': 1, '인천 동구미추홀구을': 1, '경기 군포시': 1, '대구 북구을': 1, '경북 의성군청송군영덕군울진군': 1, '전북 전주시갑': 1, '경기 화성시병': 1, '경남 창원시마산회원구': 1, '경기 이천시': 1, '경기 동두천시양주시연천구을': 1, '인천 연수구을': 1, '대구 달성군': 1, '경북 영천시청도군': 1, '경기 용인시정': 1, '광주 북구을': 1, '경기 성남시분당구갑': 1, '경기 오산시': 1, '부산 사하구갑': 1, '부산 사상구': 1}"
2023회계연도 한국교육방송공사 결산 승인안,찬성,"{'서천호': 1, '박지혜': 1, '윤종군': 1, '전용기': 1, '민병덕': 1, '김현': 1, '박은정': 1, '박균택': 1, '박희승': 1, '장종태': 1, '정을호': 1, '최기상': 1, '오기형': 1, '김기표': 1, '서지영': 1, '이용선': 1, '이양수': 1, '김예지': 1, '윤후덕': 1, '임광현': 1, '박주민': 1, '김영배': 1, '서영교': 1, '남인순': 1, '이헌승': 1, '천준호': 1, '이정문': 1, '박홍근': 1, '박대출': 1, '김재섭': 1, '신정훈': 1, '강선우': 1, '이인영': 1, '백혜련': 1, '배준영': 1, '이재명': 1, '김종민': 1, '김영호': 1, '김기현': 1, '임호선': 1, '김석기': 1, '송옥주': 1, '윤준병': 1, '송기헌': 1, '박찬대': 1, '추미애': 1, '박정현': 1, '박민규': 1, '전현희': 1, '이춘석': 1, '이인선': 1, '장동혁': 1, '염태영': 1, '김현정': 1, '윤종오': 1, '차규근': 1, '조인철': 1, '이병진': 1, '권향엽': 1, '김종양': 1, '이정헌': 1, '김선민': 1, '위성락': 1, '유용원': 1, '김용만': 1}","{'국민의힘': 14, '더불어민주당': 46, '조국혁신당': 3, '무소속': 1, '진보당': 1}","{'남': 49, '여': 16}","{'경남 사천시남해군하동군': 1, '경기 의정부시갑': 1, '경기 안성시': 1, '경기 화성시정': 1, '경기 안양시동안구갑': 1, '경기 안산시을': 1, '비례대표': 8, '광주 광산구갑': 1, '전북 남원시장수군임실군순창군': 1, '대전 서구갑': 1, '서울 금천구': 1, '서울 도봉구을': 1, '경기 부천시을': 1, '부산 동래구': 1, '서울 양천구을': 1, '강원 속초시인제군고성군양양군': 1, '경기 파주시갑': 1, '서울 은평구갑': 1, '서울 성북구갑': 1, '서울 중랑구갑': 1, '서울 송파구병': 1, '부산 부산진구을': 1, '서울 강북구갑': 1, '충남 천안시병': 1, '서울 중랑구을': 1, '경남 진주시갑': 1, '서울 도봉구갑': 1, '전남 나주시화순군': 1, '서울 강서구갑': 1, '서울 구로구갑': 1, '경기 수원시을': 1, '인천 중구강화군옹진군': 1, '인천 계양구을': 1, '세종특별자치시갑': 1, '서울 서대문구을': 1, '울산 남구을': 1, '충북 증평군진천군음성군': 1, '경북 경주시': 1, '경기 화성시갑': 1, '전북 정읍시고창군': 1, '강원 원주시을': 1, '인천 연수구갑': 1, '경기 하남시갑': 1, '대전 대덕구': 1, '서울 관악구갑': 1, '서울 중구성동구갑': 1, '전북 익산시갑': 1, '대구 수성구을': 1, '충남 보령시서천군': 1, '경기 수원시무': 1, '경기 평택시병 ': 1, '울산 북구': 1, '광주 서구갑': 1, '경기 평택시을': 1, '전남 순천시광양시곡성군구례군을': 1, '경남 창원시의창구': 1, '서울 광진구갑': 1, '경기 하남시을': 1}"
2023회계연도 한국방송공사 결산 승인안,기권,"{'이재명': 1, '김준형': 1, '한창민': 1}","{'더불어민주당': 1, '조국혁신당': 1, '사회민주당': 1}",{'남': 3},"{'인천 계양구을': 1, '비례대표': 2}"
2023회계연도 한국방송공사 결산 승인안,반대,"{'김선교': 1, '최형두': 1, '박수민': 1, '김소희': 1, '김미애': 1, '이종욱': 1, '김예지': 1, '추경호': 1, '안상훈': 1, '이인선': 1, '김상욱': 1, '장동혁': 1, '김종양': 1, '인요한': 1, '박준태': 1, '유용원': 1, '조지연': 1, '임종득': 1, '권영진': 1, '강선영': 1, '정동만': 1}",{'국민의힘': 21},"{'남': 15, '여': 6}","{'경기 여주시양평군': 1, '경남 창원시마산합포구': 1, '서울 강남구을': 1, '비례대표': 7, '부산 해운대구을': 1, '경남 창원시진해구': 1, '대구 달성군': 1, '대구 수성구을': 1, '울산 남구갑': 1, '충남 보령시서천군': 1, '경남 창원시의창구': 1, '경북 경산시': 1, '경북 영주시영양군봉화군': 1, '대구 달서구병': 1, '부산 기장군': 1}"
2023회계연도 한국방송공사 결산 승인안,불참,"{'전진숙': 1, '김대식': 1, '배현진': 1, '이수진': 1, '이주영': 1, '김교흥': 1, '최보윤': 1, '주호영': 1, '진성준': 1, '박정하': 1, '이학영': 1, '김성원': 1, '정일영': 1, '이언주': 1, '안철수': 1, '곽규택': 1, '조국': 1, '김장겸': 1, '차지호': 1, '이성권': 1, '우재준': 1, '서왕진': 1, '채현일': 1, '천하람': 1, '강승규': 1, '김남근': 1, '김우영': 1, '이준석': 1, '모경종': 1, '신성범': 1, '유상범': 1}","{'더불어민주당': 12, '국민의힘': 14, '개혁신당': 3, '조국혁신당': 2}","{'여': 6, '남': 25}","{'광주 북구을': 1, '부산 사상구': 1, '서울 송파구을': 1, '경기 성남시중원구': 1, '비례대표': 6, '인천 서구갑': 1, '대구 수성구갑': 1, '서울 강서구을': 1, '강원 원주시갑': 1, '경기 군포시': 1, '경기 동두천시양주시연천구을': 1, '인천 연수구을': 1, '경기 용인시정': 1, '경기 성남시분당구갑': 1, '부산 서구동구': 1, '경기 오산시': 1, '부산 사하구갑': 1, '대구 북구갑': 1, '서울 영등포구갑': 1, '충남 홍성군예산군': 1, '서울 성북구을': 1, '서울 은평구을': 1, '경기 화성시을': 1, '인천 서구병': 1, '경남 산청군함양군거창군합천군': 1, '강원 홍천군횡성군영월군평창군': 1}"
2023회계연도 한국방송공사 결산 승인안,찬성,"{'전용기': 1, '박정현': 1, '박민규': 1, '윤종오': 1, '김선민': 1, '위성락': 1, '조계원': 1, '이연희': 1, '윤후덕': 1, '김영배': 1, '천준호': 1, '이인영': 1, '윤준병': 1, '추미애': 1, '문대림': 1, '박수현': 1, '전현희': 1, '서미화': 1, '이재강': 1, '이춘석': 1, '김한규': 1, '김준혁': 1, '염태영': 1, '김현정': 1, '차규근': 1, '정진욱': 1, '조인철': 1, '이병진': 1, '권향엽': 1, '황명선': 1, '송재봉': 1, '양문석': 1, '이정헌': 1, '백승아': 1, '이광희': 1, '이해민': 1, '안도걸': 1, '김영환': 1, '김성회': 1, '김용만': 1, '허성무': 1, '이용우': 1, '문금주': 1, '손명수': 1, '이해식': 1}","{'더불어민주당': 41, '진보당': 1, '조국혁신당': 3}","{'남': 37, '여': 8}","{'경기 화성시정': 1, '대전 대덕구': 1, '서울 관악구갑': 1, '울산 북구': 1, '비례대표': 6, '전남 여수시을': 1, '충북 청주시흥덕구': 1, '경기 파주시갑': 1, '서울 성북구갑': 1, '서울 강북구갑': 1, '서울 구로구갑': 1, '전북 정읍시고창군': 1, '경기 하남시갑': 1, '제주 제주시갑': 1, '충남 공주시부여군청양군': 1, '서울 중구성동구갑': 1, '경기 의정부시을': 1, '전북 익산시갑': 1, '제주 제주시을': 1, '경기 수원시정': 1, '경기 수원시무': 1, '경기 평택시병 ': 1, '광주 동구남구갑': 1, '광주 서구갑': 1, '경기 평택시을': 1, '전남 순천시광양시곡성군구례군을': 1, '충남 논산시계룡시금산군': 1, '충북 청주시청원구': 1, '경기 안산시갑': 1, '서울 광진구갑': 1, '충북 청주시서원구': 1, '광주 동구남구을': 1, '경기 고양시정': 1, '경기 고양시갑': 1, '경기 하남시을': 1, '경남 창원시성산구': 1, '인천 서구을': 1, '전남 고흥군보성군장흥군강진군': 1, '경기 용인시을': 1, '서울 강동구을': 1}"
2024년도 교육위원회 국정감사 결과에 따른 감사원에 대한 감사요구안,기권,"{'안상훈': 1, '유용원': 1, '서왕진': 1, '조지연': 1, '임종득': 1, '최형두': 1, '박수민': 1, '김미애': 1, '조정훈': 1, '엄태영': 1}","{'국민의힘': 9, '조국혁신당': 1}","{'남': 8, '여': 2}","{'비례대표': 3, '경북 경산시': 1, '경북 영주시영양군봉화군': 1, '경남 창원시마산합포구': 1, '서울 강남구을': 1, '부산 해운대구을': 1, '서울 마포구갑': 1, '충북 제천시단양군': 1}"
2024년도 교육위원회 국정감사 결과에 따른 감사원에 대한 감사요구안,반대,"{'이인선': 1, '김선교': 1, '정동만': 1, '김소희': 1, '최은석': 1, '정연욱': 1, '임이자': 1, '한기호': 1}",{'국민의힘': 8},"{'여': 3, '남': 5}","{'대구 수성구을': 1, '경기 여주시양평군': 1, '부산 기장군': 1, '비례대표': 1, '대구 동구군위군갑': 1, '부산 수영구': 1, '경북 상주시문경시 ': 1, '강원 춘천시철원군화천군양구군을': 1}"
2024년도 교육위원회 국정감사 결과에 따른 감사원에 대한 감사요구안,불참,"{'이언주': 1, '추미애': 1, '김상욱': 1, '장동혁': 1, '곽규택': 1, '조국': 1, '황명선': 1, '인요한': 1, '이성권': 1, '박준태': 1, '천하람': 1, '김대식': 1, '강승규': 1, '김우영': 1, '권영진': 1, '배현진': 1, '유상범': 1, '강명구': 1, '황희': 1, '김태년': 1, '김병주': 1, '김원이': 1}","{'더불어민주당': 8, '국민의힘': 12, '조국혁신당': 1, '개혁신당': 1}","{'여': 3, '남': 19}","{'경기 용인시정': 1, '경기 하남시갑': 1, '울산 남구갑': 1, '충남 보령시서천군': 1, '부산 서구동구': 1, '비례대표': 4, '충남 논산시계룡시금산군': 1, '부산 사하구갑': 1, '부산 사상구': 1, '충남 홍성군예산군': 1, '서울 은평구을': 1, '대구 달서구병': 1, '서울 송파구을': 1, '강원 홍천군횡성군영월군평창군': 1, '경북 구미시을': 1, '서울 양천구갑': 1, '경기 성남시수정구': 1, '경기 남양주시을': 1, '전남 목포시': 1}"
2024년도 교육위원회 국정감사 결과에 따른 감사원에 대한 감사요구안,찬성,"{'전진숙': 1, '박정현': 1, '박민규': 1, '박수현': 1, '전현희': 1, '서미화': 1, '이춘석': 1, '안철수': 1, '김한규': 1, '김준혁': 1, '염태영': 1, '김현정': 1, '윤종오': 1, '차지호': 1, '차규근': 1, '정진욱': 1, '조인철': 1, '이병진': 1, '권향엽': 1, '김종양': 1, '양문석': 1, '이정헌': 1, '김선민': 1, '위성락': 1, '백승아': 1, '이광희': 1, '이해민': 1, '안도걸': 1, '우재준': 1, '김영환': 1, '채현일': 1, '한창민': 1, '김용만': 1, '허성무': 1, '조계원': 1, '이용우': 1, '문금주': 1, '김남근': 1, '모경종': 1, '이해식': 1, '윤건영': 1, '김용민': 1, '이강일': 1, '박홍배': 1, '양부남': 1, '윤호중': 1, '소병훈': 1, '박선원': 1, '서명옥': 1, '이건태': 1, '김영진': 1, '강준현': 1, '김남희': 1, '박성민': 1, '어기구': 1, '임오경': 1, '한병도': 1, '박상혁': 1, '장경태': 1, '김윤': 1}","{'더불어민주당': 50, '국민의힘': 5, '진보당': 1, '조국혁신당': 3, '사회민주당': 1}","{'여': 11, '남': 49}","{'광주 북구을': 1, '대전 대덕구': 1, '서울 관악구갑': 1, '충남 공주시부여군청양군': 1, '서울 중구성동구갑': 1, '비례대표': 9, '전북 익산시갑': 1, '경기 성남시분당구갑': 1, '제주 제주시을': 1, '경기 수원시정': 1, '경기 수원시무': 1, '경기 평택시병 ': 1, '울산 북구': 1, '경기 오산시': 1, '광주 동구남구갑': 1, '광주 서구갑': 1, '경기 평택시을': 1, '전남 순천시광양시곡성군구례군을': 1, '경남 창원시의창구': 1, '경기 안산시갑': 1, '서울 광진구갑': 1, '충북 청주시서원구': 1, '광주 동구남구을': 1, '대구 북구갑': 1, '경기 고양시정': 1, '서울 영등포구갑': 1, '경기 하남시을': 1, '경남 창원시성산구': 1, '전남 여수시을': 1, '인천 서구을': 1, '전남 고흥군보성군장흥군강진군': 1, '서울 성북구을': 1, '인천 서구병': 1, '서울 강동구을': 1, '서울 구로구을': 1, '경기 남양주시병': 1, '충북 청주시상당구': 1, '광주 서구을': 1, '경기 구리시': 1, '경기 광주시갑': 1, '인천 부평구을': 1, '서울 강남구갑': 1, '경기 부천시병': 1, '경기 수원시병': 1, '세종특별자치시을': 1, '경기 광명시을': 1, '울산 중구': 1, '충남 당진시': 1, '경기 광명시갑': 1, '전북 익산시을 ': 1, '경기 김포시을': 1, '서울 동대문구을': 1}"
2024년도 국토교통위원회 국정감사 관련 감사원에 대한 감사요구안,기권,"{'장동혁': 1, '김종양': 1, '박준태': 1, '신성범': 1}",{'국민의힘': 4},{'남': 4},"{'충남 보령시서천군': 1, '경남 창원시의창구': 1, '비례대표': 1, '경남 산청군함양군거창군합천군': 1}"
