url,bill_title
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2B0T0L6W0W4B0R9K4A8J0M7E7F4N3,[2100141] 2020년도 수산발전기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2B2S0Y5H1S3W0E9J5V6N2G8T5B6S0,[2115584] 2022년도 자유무역협정이행지원기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2B2Z0N9M2D1O1Z5F4X9M4B3D4Y7D1,[2120226] 부정경쟁방지 및 영업비밀보호에 관한 법률 일부개정법률안(대안)(산업통상자원중소벤처기업위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_F2Z3T0Y5Z3G1K1L3U2H1U4S2B5Q8V1,[2122387] 2022회계연도 예비비지출 승인의 건(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2E4H0U1N2S9B1X7D4J1B0G3H9X3B7,[2126423] 2024년도에 발행하는 공급망안정화기금채권에 대한 국가보증동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2J2U1Y2Q0U5E1C0Y0K5Y5H6R7X8P8,[2118696] 이란 여성 인권 시위에 대한 폭력적 진압 규탄 및 평화적 사태 해결 촉구 결의안(대안)(외교통일위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2E2S0C5Z1F3W0N9X5C0D1N8Y6M8B8,[2115575] 2022년도 공공자금관리기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2J3V0O9M1L4M1X3I3R2B1L1P7C2E2,[2124454] 국제철도여객운송협정 가입동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2K0C0F6Q0V4S0I9J4I4H0X5S4W1D0,[2100131] 2020년도 남북협력기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2N1Q0R7J0M2Y0R9L4D6J1F1Q7W1M0,[2111282] 2021년도 제2회 추가경정예산안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Q2Y1U1O2A4Y1P6I1W4M5U8S1Q8S4,[2118461] 용산 이태원 참사 진상규명과 재발방지를 위한 국정조사계획서 승인의 건(용산 이태원 참사 진상규명과 재발방지를 위한 국정조사특별위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2R0N0Z7F0X3M1W0Q5U2S4G0S2Q7C3,[2101375] 1994년 5월 20일 하노이에서 서명된 대한민국 정부와 베트남사회주의공화국 정부간의 소득에 대한 조세의 이중과세회피와 탈세방지를 위한 협정을 개정하는 제2의정서 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2T1G0O7N0H2O0O9Y5F3S0L5R1W3F1,[2111296] 2021년도 중소벤처기업창업 및 진흥기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2U2Y0V5Q1K3I0X9R5K1W5W8B3C6K0,[2115578] 2022년도 국유재산관리기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2V0W0B9X2Z3W1C6J5O9H0N8Y3P7I5,[2104150] 4·16세월호참사 증거자료의 조작·편집 의혹 사건 진상규명을 위한 특별검사 임명 국회 의결 요청안(가습기살균제사건과 4·16세월호참사 특별조사위원회)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Y3J0F5S3U1F1Y7W3D3H1K3G1D2C7,[2122416] 2022회계연도 한국방송공사 결산 승인안(방송통신위원회위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Y1Q0I2O1J9E1A3X1H0T0A0Q5J1L6,[2108396] 공공보건의료에 관한 법률 일부개정법률안(대안)(보건복지위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Y0B0S6Y0D1R1C4U1L6C5P4T4Q6Q7,[2100027] 2019회계연도 결산(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2W2H0J5V1M3I1O0N0I0K0W2S9E0T1,[2115589] 2022년도 고용보험기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_G2Z1J0E7F0T2P0I9R5L3D4G2H9N3H0,[2111297] 2021년도 소상공인시장진흥기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2H3Q0P3W1P5L1S0Q1N8E4L9J8O8U8,[2120677] 2030 부산세계박람회의 성공적 유치 및 개최를 위한 결의안(국회 2030 부산세계박람회 유치지원 특별위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2I1C0U3H2Z2J1A8K1B2X4H0G1B9W8,[2109132] 인종차별과 혐오로 희생된 교민에 대한 추모와 아시아계에 대한 차별금지 촉구 결의안(김주영의원등80인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2G3G0C9C0A5B1A5Y1Z5G0H7F0G5E6,[2124297] 동해 표기 촉구 결의안(이용선의원 등 10인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2H3C1Z2U1U2E1T6P0F4E2R2Z8M6F7,[2126021] 2022회계연도 결산 관련 감사원에 대한 감사요구안(예산결산특별위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2K4V0R5I0R2O1O3I5H7Y2M7E1Z6H0,[2126663] 의사일정 변경동의의 건(박주민의원 등 142인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2P3O0O4N2L5T1S7T0S3Q5Z2X4Y8S3,[2121884] 한국ㆍ캐나다 수교 60주년 기념 양국 관계 지속발전을 위한 특별 결의안(양정숙의원 등 10인)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_H2U3K1C1V1Q6X1H8P2Y6W3D2X6U4P3,[2125509] 기후위기 특별위원회 활동기간 연장의 건(국회운영위원장)입법예고중
