url,bill_title
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_W2P5T0W4Z2C1X1G7Z3E2H5G5F1C3C3,[2209988] 2025년도 공공자금관리기금운용계획변경안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2M5K0D4D1N4T1K4H1L8E5X3Z0I1K5,"[2209823] 헌법재판소 재판관 이완규, 함상훈 지명 철회 촉구 결의안(국회운영위원장)입법예고중"
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2N4P0X8D2O7U1V1O2G4X5G1P7A1P0,[2203229] 대한민국과 에콰도르공화국 간의 형사사법공조 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2J4B0J8K2H7G1E1K1K0W5L6I1N5Q3,[2203227] 대한민국 정부와 모로코왕국 정부 간의 사회보장에 관한 협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2K4G0I8V2K7G1T1M0B1Z5W9G5F2Z8,[2203224] 대한민국 정부와 필리핀공화국 정부 간의 자유무역협정 비준동의안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2M4S1J1O2T7Z1F5V1V8H3U4Y1A2D7,[2205945] 2024년도 교육위원회 국정감사 결과에 따른 감사원에 대한 감사요구안(교육위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2N5Q0F3N1H3R1K3J4F1Q2K0P6K2E0,[2208898] 기후위기 특별위원회 구성의 건(의장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_X2O4P0F6H2U8T1O0K5T3P0I0A2K2Q3,[2200051] 2023회계연도 결산(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Y2U5W0A4H2Y1L1P7D2A5G0O9C6J1U1,[2209986] 2025년도 제1회 추가경정예산안(정부)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2C5V0D4L2K3Z1J7G0Y0I1G2A2R4U7,[2210078] 산불피해지원대책 특별위원회 구성의 건(의장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2M4M1B2J1J3J1G6C3J3N0Y4E9M6M7,[2206647] 2024년도 농림축산식품해양수산위원회 국정감사에 따른 감사원에 대한 감사요구안(농림축산식품해양수산위원장)입법예고중
http://likms.assembly.go.kr/bill/billDetail.do?billId=PRC_Z2J4E1Q1H2S0L1H9O5W5C4G1G4W4T2,[2205778] 2024년도 행정안전위원회 국정감사에 따른 감사원에 대한 감사요구안(행정안전위원장)입법예고중
